"Time","Hero","X Pos.","Y Pos.","Type","Visible to"
"27.44","Keeper of the Light","178","149","on hero kill","Both sides"
"27.44","Lycan","178","152","on hero kill","Both sides"
"27.44","Morphling","173","152","on hero kill","Both sides"
"27.44","Io","177","150","on hero kill","Both sides"
"27.44","Dazzle","168","160","on hero kill","Both sides"
"27.44","Lone Druid","168","155","on hero kill","Both sides"
"27.44","Enigma","166","158","on hero kill","Both sides"
"27.44","Ember Spirit","165","159","dead","Both sides"
"27.45","Puck","171","145","dead","Both sides"
"27.45","Keeper of the Light","176","149","normal","Both sides"
"27.45","Lycan","178","152","normal","Both sides"
"27.45","Morphling","173","152","normal","Both sides"
"27.45","Io","177","150","normal","Both sides"
"27.45","Dazzle","168","159","normal","Both sides"
"27.45","Lone Druid","169","155","normal","Both sides"
"27.45","Enigma","167","159","normal","Both sides"
"27.45","Ember Spirit","165","159","dead","Both sides"
"27.50","Puck","171","145","dead","Both sides"
"27.50","Keeper of the Light","178","148","normal","Both sides"
"27.50","Lycan","178","152","normal","Both sides"
"27.50","Morphling","176","151","normal","Both sides"
"27.50","Io","176","148","normal","Both sides"
"27.50","Dazzle","172","157","normal","Both sides"
"27.50","Lone Druid","171","155","normal","Both sides"
"27.50","Enigma","173","159","normal","Both sides"
"27.55","Keeper of the Light","174","146","normal","Both sides"
"27.55","Lycan","177","151","normal","Both sides"
"27.55","Morphling","174","148","normal","Both sides"
"27.55","Io","176","146","normal","Both sides"
"27.55","Dazzle","173","159","normal","Both sides"
"27.55","Lone Druid","171","153","normal","Both sides"
"27.55","Enigma","169","158","normal","Both sides"
"27.55","Ember Spirit","165","159","dead","Both sides"
"27.60","Lycan","174","144","normal","Both sides"
"27.60","Morphling","176","143","normal","Both sides"
"27.60","Io","175","139","normal","Both sides"
"27.60","Dazzle","170","157","normal","Both sides"
"27.60","Lone Druid","174","147","normal","Both sides"
"27.60","Natures Prophet","169","155","normal","Both sides"
"27.60","Enigma","171","158","normal","Both sides"
"27.60","Ember Spirit","165","159","dead","Both sides"
"27.65","Keeper of the Light","176","141","normal","Both sides"
"27.65","Lycan","174","144","normal","Both sides"
"27.65","Morphling","174","150","normal","Both sides"
"27.65","Io","179","144","normal","Both sides"
"27.65","Dazzle","172","156","normal","Both sides"
"27.65","Lone Druid","168","153","normal","Both sides"
"27.65","Natures Prophet","164","155","normal","Both sides"
"27.65","Enigma","169","156","normal","Both sides"
"27.65","Ember Spirit","165","159","dead","Both sides"
"27.70","Puck","109","113","normal","Both sides"
"27.70","Keeper of the Light","176","147","normal","Both sides"
"27.70","Lycan","170","152","normal","Both sides"
"27.70","Morphling","175","161","normal","Both sides"
"27.70","Io","180","151","normal","Both sides"
"27.70","Dazzle","177","162","normal","Both sides"
"27.70","Lone Druid","167","159","normal","Both sides"
"27.70","Natures Prophet","160","155","normal","Both sides"
"27.70","Enigma","170","160","normal","Both sides"
"27.70","Ember Spirit","165","159","dead","Both sides"
"27.75","Lycan","160","159","normal","Both sides"
"27.75","Morphling","178","159","normal","Both sides"
"27.75","Io","183","156","normal","Both sides"
"27.75","Dazzle","178","169","normal","Both sides"
"27.75","Lone Druid","171","160","normal","Both sides"
"27.75","Natures Prophet","160","161","normal","Both sides"
"27.75","Enigma","174","162","normal","Both sides"
"27.75","Ember Spirit","165","159","dead","Both sides"
"27.80","Lycan","159","161","normal","Both sides"
"27.80","Morphling","177","159","normal","Both sides"
"27.80","Io","181","154","normal","Both sides"
"27.80","Dazzle","182","175","normal","Both sides"
"27.80","Lone Druid","176","160","normal","Both sides"
"27.80","Natures Prophet","160","161","normal","Both sides"
"27.80","Enigma","179","163","normal","Both sides"
"27.80","Ember Spirit","165","159","dead","Both sides"
"27.85","Lycan","151","154","normal","Both sides"
"27.85","Io","179","144","normal","Both sides"
"27.85","Dazzle","184","176","normal","Both sides"
"28.05","Io","178","150","normal","Both sides"
"28.05","Enigma","176","159","normal","Both sides"
"28.10","Dazzle","177","156","normal","Both sides"
"28.10","Enigma","176","154","normal","Both sides"
"28.15","Dazzle","177","155","normal","Both sides"
"28.15","Natures Prophet","99","172","normal","Both sides"
"28.15","Enigma","175","152","normal","Both sides"
"28.20","Natures Prophet","97","175","normal","Both sides"
"28.25","Puck","154","112","normal","Both sides"
"28.25","Keeper of the Light","153","116","normal","Both sides"
"28.25","Io","154","116","normal","Both sides"
"28.25","Natures Prophet","94","178","normal","Both sides"
"28.30","Natures Prophet","93","175","normal","Both sides"
"28.35","Lycan","127","126","normal","Both sides"
"28.35","Natures Prophet","92","173","normal","Both sides"
"28.40","Lycan","124","127","normal","Both sides"
"28.40","Natures Prophet","92","173","normal","Both sides"
"28.45","Lycan","124","127","normal","Both sides"
"28.45","Natures Prophet","90","172","normal","Both sides"
"28.50","Lycan","124","127","normal","Both sides"
"28.50","Io","121","129","normal","Both sides"
"28.50","Natures Prophet","83","172","normal","Both sides"
"28.65","Enigma","174","138","normal","Both sides"
"28.70","Enigma","175","138","normal","Both sides"
"28.75","Enigma","175","139","normal","Both sides"
"28.85","Lone Druid","153","141","normal","Both sides"
"28.90","Lycan","80","144","normal","Both sides"
"28.90","Lone Druid","157","148","normal","Both sides"
"28.95","Lycan","79","147","normal","Both sides"
"28.95","Dazzle","159","153","normal","Both sides"
"28.95","Lone Druid","161","153","normal","Both sides"
"28.95","Ember Spirit","163","155","normal","Both sides"
"29.00","Lycan","78","150","normal","Both sides"
"29.05","Lycan","78","151","normal","Both sides"
"29.05","Ember Spirit","155","148","normal","Both sides"
"29.10","Lycan","78","153","normal","Both sides"
"29.10","Ember Spirit","153","148","normal","Both sides"
"29.15","Lycan","78","153","normal","Both sides"
"29.15","Ember Spirit","155","150","normal","Both sides"
"29.20","Lycan","79","154","normal","Both sides"
"29.25","Lycan","79","155","normal","Both sides"
"29.40","Lone Druid","138","130","normal","Both sides"
"29.45","Lone Druid","138","129","normal","Both sides"
"29.50","Morphling","92","172","normal","Both sides"
"29.50","Natures Prophet","160","122","normal","Both sides"
"29.55","Morphling","92","172","normal","Both sides"
"29.55","Dazzle","158","120","normal","Both sides"
"29.55","Natures Prophet","156","129","normal","Both sides"
"29.60","Dazzle","162","123","normal","Both sides"
"29.60","Natures Prophet","160","125","normal","Both sides"
"29.65","Dazzle","160","120","normal","Both sides"
"29.65","Lone Druid","158","119","normal","Both sides"
"29.70","Dazzle","165","124","normal","Both sides"
"29.70","Lone Druid","164","124","normal","Both sides"
"29.70","Natures Prophet","173","125","normal","Both sides"
"29.75","Morphling","118","174","normal","Both sides"
"29.75","Lone Druid","161","124","normal","Both sides"
"29.80","Morphling","120","173","normal","Both sides"
"29.80","Lone Druid","158","129","normal","Both sides"
"29.80","Natures Prophet","177","109","normal","Both sides"
"29.85","Puck","176","106","normal","Both sides"
"29.85","Natures Prophet","177","105","normal","Both sides"
"29.90","Puck","174","102","normal","Both sides"
"29.90","Lycan","172","103","normal","Both sides"
"29.90","Natures Prophet","177","107","normal","Both sides"
"29.94","Puck","173","103","on hero kill","Both sides"
"29.94","Lycan","174","107","on hero kill","Both sides"
"29.94","Morphling","178","108","on hero kill","Both sides"
"29.94","Io","177","107","on hero kill","Both sides"
"29.94","Natures Prophet","175","109","on hero kill","Both sides"
"29.95","Lycan","175","108","normal","Both sides"
"29.95","Morphling","177","109","normal","Both sides"
"29.95","Io","176","108","normal","Both sides"
"29.95","Natures Prophet","175","109","dead","Both sides"
"30.00","Io","177","107","normal","Both sides"
"30.00","Natures Prophet","175","109","dead","Both sides"
"30.00","Ember Spirit","145","173","normal","Both sides"
"30.05","Natures Prophet","175","109","dead","Both sides"
"30.05","Ember Spirit","146","175","normal","Both sides"
"30.10","Lycan","162","120","normal","Both sides"
"30.10","Natures Prophet","175","109","dead","Both sides"
"30.15","Puck","165","122","normal","Both sides"
"30.15","Morphling","127","173","normal","Both sides"
"30.15","Io","128","176","normal","Both sides"
"30.15","Natures Prophet","175","109","dead","Both sides"
"30.20","Morphling","126","173","normal","Both sides"
"30.20","Io","126","175","normal","Both sides"
"30.20","Natures Prophet","175","109","dead","Both sides"
"30.25","Morphling","122","173","normal","Both sides"
"30.25","Io","119","174","normal","Both sides"
"30.30","Lone Druid","121","151","normal","Both sides"
"30.40","Enigma","131","171","normal","Both sides"
"30.45","Lone Druid","128","170","normal","Both sides"
"30.60","Natures Prophet","175","109","dead","Both sides"
"30.65","Natures Prophet","175","109","dead","Both sides"
"30.65","Ember Spirit","177","147","normal","Both sides"
"30.70","Morphling","142","140","normal","Both sides"
"30.70","Lone Druid","105","173","normal","Both sides"
"30.70","Natures Prophet","175","109","dead","Both sides"
"30.70","Ember Spirit","177","145","normal","Both sides"
"30.75","Morphling","142","140","normal","Both sides"
"30.85","Ember Spirit","177","145","normal","Both sides"
"30.90","Dazzle","175","149","normal","Both sides"
"30.90","Ember Spirit","177","145","normal","Both sides"
"30.95","Puck","173","152","normal","Both sides"
"30.95","Morphling","171","150","normal","Both sides"
"30.95","Dazzle","173","153","normal","Both sides"
"30.95","Ember Spirit","178","155","normal","Both sides"
"30.98","Puck","174","152","on hero kill","Both sides"
"30.98","Morphling","172","152","on hero kill","Both sides"
"30.98","Io","171","150","on hero kill","Both sides"
"30.98","Dazzle","173","155","on hero kill","Both sides"
"30.98","Ember Spirit","179","156","on hero kill","Both sides"
"31.00","Puck","175","153","normal","Both sides"
"31.00","Morphling","175","155","normal","Both sides"
"31.00","Io","174","152","normal","Both sides"
"31.00","Dazzle","173","155","dead","Both sides"
"31.00","Enigma","174","163","normal","Both sides"
"31.00","Ember Spirit","179","164","normal","Both sides"
"31.05","Puck","172","153","normal","Both sides"
"31.05","Keeper of the Light","156","153","normal","Both sides"
"31.05","Lycan","160","154","normal","Both sides"
"31.05","Morphling","169","152","normal","Both sides"
"31.05","Io","171","153","normal","Both sides"
"31.05","Dazzle","173","155","dead","Both sides"
"31.05","Lone Druid","174","160","normal","Both sides"
"31.10","Puck","174","144","normal","Both sides"
"31.10","Keeper of the Light","156","153","normal","Both sides"
"31.10","Lycan","160","154","normal","Both sides"
"31.10","Morphling","163","154","normal","Both sides"
"31.10","Io","162","153","normal","Both sides"
"31.10","Dazzle","173","155","dead","Both sides"
"31.10","Lone Druid","174","151","normal","Both sides"
"31.14","Keeper of the Light","155","151","on hero kill","Both sides"
"31.14","Lycan","160","154","on hero kill","Both sides"
"31.14","Morphling","168","156","on hero kill","Both sides"
"31.14","Io","160","152","on hero kill","Both sides"
"31.14","Dazzle","173","155","dead","Both sides"
"31.14","Lone Druid","169","152","on hero kill","Both sides"
"31.14","Enigma","161","154","on hero kill","Both sides"
"31.14","Ember Spirit","166","161","on hero kill","Both sides"
"31.15","Keeper of the Light","156","151","normal","Both sides"
"31.15","Lycan","160","154","normal","Both sides"
"31.15","Morphling","167","157","normal","Both sides"
"31.15","Io","160","152","normal","Both sides"
"31.15","Dazzle","173","155","dead","Both sides"
"31.15","Lone Druid","169","153","normal","Both sides"
"31.15","Enigma","161","154","normal","Both sides"
"31.15","Ember Spirit","166","161","dead","Both sides"
"31.20","Puck","161","148","normal","Both sides"
"31.20","Keeper of the Light","156","152","normal","Both sides"
"31.20","Lycan","161","154","normal","Both sides"
"31.20","Morphling","164","155","normal","Both sides"
"31.20","Io","158","150","normal","Both sides"
"31.20","Dazzle","173","155","dead","Both sides"
"31.20","Lone Druid","162","153","normal","Both sides"
"31.20","Natures Prophet","159","150","normal","Both sides"
"31.20","Enigma","161","154","normal","Both sides"
"31.20","Ember Spirit","166","161","dead","Both sides"
"31.25","Puck","160","148","normal","Both sides"
"31.25","Keeper of the Light","154","151","normal","Both sides"
"31.25","Lycan","162","156","normal","Both sides"
"31.25","Morphling","163","154","normal","Both sides"
"31.25","Io","163","147","normal","Both sides"
"31.25","Dazzle","173","155","dead","Both sides"
"31.25","Lone Druid","162","157","normal","Both sides"
"31.25","Natures Prophet","159","150","normal","Both sides"
"31.25","Enigma","163","158","normal","Both sides"
"31.25","Ember Spirit","166","161","dead","Both sides"
"31.27","Puck","159","160","on hero kill","Both sides"
"31.27","Keeper of the Light","155","151","on hero kill","Both sides"
"31.27","Lycan","159","157","on hero kill","Both sides"
"31.27","Morphling","159","151","on hero kill","Both sides"
"31.27","Io","163","147","on hero kill","Both sides"
"31.27","Dazzle","173","155","dead","Both sides"
"31.27","Lone Druid","163","160","on hero kill","Both sides"
"31.27","Natures Prophet","159","150","on hero kill","Both sides"
"31.27","Enigma","166","158","on hero kill","Both sides"
"31.27","Ember Spirit","166","161","dead","Both sides"
"31.30","Keeper of the Light","157","149","normal","Both sides"
"31.30","Lycan","155","154","normal","Both sides"
"31.30","Morphling","160","152","normal","Both sides"
"31.30","Io","163","147","normal","Both sides"
"31.30","Dazzle","173","155","dead","Both sides"
"31.30","Lone Druid","162","159","normal","Both sides"
"31.30","Natures Prophet","159","150","dead","Both sides"
